area,city,floor,location,price,rooms,source,square_price,title
85,Novi Sad,p," Opština Novi Sad , Klisa ,  ",144200,3.0,halooglasi,1696,"Klisa, 85m2, Trosoban, UknjiŽen"
62,Novi Sad,2," Opština Novi Sad , Telep ,  ",154500,3.0,halooglasi,2492,"Telep, 62m2, Trosoban, Nov sa Pdv"
58,Novi Sad,2," Opština Novi Sad , Novo Naselje ,  ",113300,2.5,halooglasi,1953,"Novo Naselje, 58m2, Dvosoban, UknjiŽen"
24,Novi Sad,2," Opština Novi Sad , Spens ,  ",89600,0.5,halooglasi,3733,"Spens, 24m2, Garsonjera, Renovirana, NameŠtena"
107,Novi Sad,p," Opština Novi Sad , Lipov gaj ,  ",165300,4.0,halooglasi,1545,"Veternik Lipov Gaj, 107m2, Četvorosoban sa Pdv"
103,Novi Sad,p," Petrovaradin , Petrovaradin ,  ",149350,4.0,halooglasi,1450,"Petrovaradin, 103 m2, Četvorosoban-Duplex"
75,Novi Sad,p," Opština Novi Sad , Telep ,  ",162150,3.0,halooglasi,2162,"Telep, 75 m2, Trosoban sa Pdv"
62,Novi Sad,p," Opština Novi Sad , Telep ,  ",134100,3.0,halooglasi,2163,"Telep, 62 m2, Trosoban sa Pdv"
99,Novi Sad,3," Opština Novi Sad , Nova Detelinara ,  ",247200,4.0,halooglasi,2497,"Kod Sajma, 99m2, Trosoban, NameŠten !"
58,Novi Sad,2," Opština Novi Sad , Bulevar Oslobođenja ,  ",132950,2.0,halooglasi,2292,"Bulevar, 58m2, dvosoban, Renoviran"
38,Novi Sad,p," Opština Novi Sad , Adice ,  ",82400,1.5,halooglasi,2168,"Adice, 38m2, jednoiposoban, NameŠten !"
50,Novi Sad,2," Opština Novi Sad , Nova Detelinara ,  ",118450,2.0,halooglasi,2369,"Nova Detelinara, 50m2, Dvosoban, NameŠten !"
53,Novi Sad,p," Opština Novi Sad , Veternička rampa ,  ",98300,3.0,halooglasi,1855,"VeterniČka Rampa, 53m2, Trosoban sa Pdv"
44,Novi Sad,p," Opština Novi Sad , Veternička rampa ,  ",80650,2.0,halooglasi,1833,"VeterniČka Rampa, 44m2, Dvosoban sa Pdv"
54,Novi Sad,2," Opština Novi Sad , Grbavica ,  ",120510,1.5,halooglasi,2232,"Kod Limanske Pijace, 54m2, Jednoiposoban, Fasadna"
56,Novi Sad,1," Opština Novi Sad , Lipov gaj ,  ",94150,2.5,halooglasi,1681,"Kod Lipov Gaja, 56m2, Dvoiposoban sa PDV-om"
39,Novi Sad,2," Opština Novi Sad , Telep ,  ",101200,1.5,halooglasi,2595,"Telep, 39m2, Jednoiposoban sa Pdv"
35,Novi Sad,p," Opština Novi Sad , Adice ,  ",77250,0.5,halooglasi,2207,"Adice, 35 m2, Garsonjera, NameŠtena"
80,Novi Sad,1," Opština Novi Sad , Lipov gaj ,  ",103000,4.0,halooglasi,1288,"Adice, 77m2, Četvorosoban sa Pdv"
103,Novi Sad,1," Opština Novi Sad , Salajka ,  ",241020,4.0,halooglasi,2340,"Salajka ,103m2, Četvorosoban, Nov, Parking !"
40,Novi Sad,1," Opština Novi Sad , Adice ,  ",69950,1.5,halooglasi,1749,"Adice, 40m2, Jednoiposoban sa Pdv"
76,Novi Sad,1," Opština Novi Sad , Sajam ,  ",164800,3.0,halooglasi,2168,"SajmiŠte, 76m2, Trosoban, Renoviran"
105,Novi Sad,p," Opština Novi Sad , Adamovićevo Naselje ,  ",206000,4.0,halooglasi,1962,"AdamoviĆevo Naselje, 105m2, Četvrosoban, Duplex"
63,Novi Sad,1," Opština Novi Sad , Klisa ,  ",123600,3.0,halooglasi,1962,"Klisa, 63m2, Trosoban, Nov sa Pdv, Useljiv sa Gara"
46,Novi Sad,2," Opština Novi Sad , Sajam ,  ",115500,2.0,halooglasi,2511,"SajmiŠte, 46m2, Dvosoban, Novosadskog sajma"
72,Novi Sad,2," Opština Novi Sad , Sajam ,  ",221450,3.0,halooglasi,3076,"Sajmiste, 72 m2, Trosoban"
49,Novi Sad,2," Opština Novi Sad , Bulevar Oslobođenja ,  ",139050,2.0,halooglasi,2838,"FutoŠka Pijaca, 49m2, dvosoban!"
43,Novi Sad,2," Opština Novi Sad , Liman 3 ,  ",111250,1.0,halooglasi,2587,"Liman 3, 43m2, Jednosoban!"
65,Novi Sad,2," Opština Novi Sad , Telep ,  ",139900,3.0,halooglasi,2152,"Telep, 65 m2, Trosoban sa Pdv"
70,Novi Sad,2," Opština Novi Sad , Telep ,  ",149950,3.0,halooglasi,2142,"Telep, 70 m2, Trosoban sa Pdv"
47,Novi Sad,1," Opština Novi Sad , Lipov gaj ,  ",85300,2.5,halooglasi,1815,"Kod Lipov Gaja, 47m2, Dvoiposoban sa Pdv, Parking"
58,Novi Sad,1," Opština Novi Sad , Telep ,  ",97300,2.5,halooglasi,1678,"Telep, 58m2, Dvoiposoban"
31,Novi Sad,1," Opština Novi Sad , Nova Detelinara ,  ",70860,1.0,halooglasi,2286,"Nova Detelinara,31 m2,JEDNOSOBAN"
65,Novi Sad,1," Opština Novi Sad , Telep ,  ",160300,3.0,halooglasi,2466,"Telep - Liman 4, 65m2, Trosoban sa Pdv"
41,Novi Sad,1," Opština Novi Sad , Telep ,  ",100800,2.0,halooglasi,2459,"Telep - Liman 4, 41m2, Dvosoban sa Pdv"
38,Novi Sad,1," Opština Novi Sad , Telep ,  ",93650,1.5,halooglasi,2464,"Telep - Liman 4, 38m2, Jednoiposoban sa Pdv"
70,Novi Sad,1," Opština Novi Sad , Telep ,  ",168800,3.0,halooglasi,2411,"Telep - Liman 4,, Trosoban sa Pdv"
36,Novi Sad,1," Opština Novi Sad , Telep ,  ",91950,1.5,halooglasi,2554,"Telep, 36m2, Jednoiposoban sa Pdv"
28,Novi Sad,1," Opština Novi Sad , Telep ,  ",72300,0.5,halooglasi,2582,"Telep, 28m2, Garsonjera sa Pdv"
41,Novi Sad,0," Opština Novi Sad , Bulevar Evrope ,  ",88260,1.5,halooglasi,2153,"Bulevar Evrope, 41m2, Jednoiposoban sa Pdv"
41,Novi Sad,1," Opština Novi Sad , Železnička stanica ,  ",92500,1.0,halooglasi,2256,"ŽelezniČka Stanica, 41m2, Jednosoban"
63,Novi Sad,1," Opština Novi Sad , Veternik ,  ",100500,3.5,halooglasi,1595,"Veternik, 63m2, Troiposoban sa Pdv"
76,Novi Sad,1," Opština Novi Sad , Lipov gaj ,  ",195700,4.0,halooglasi,2575,"Kod Lipov Gaja, 76m2, Četvorosoban, NАМЕŠten !"
92,Novi Sad,1," Opština Novi Sad , Telep ,  ",197000,4.0,halooglasi,2141,"Telep, 92 m2, Četvorosoban sa Pdv"
87,Novi Sad,1," Opština Novi Sad , Telep ,  ",186000,4.0,halooglasi,2138,"Telep, 87 m2, Četvorosoban sa Pdv"
59,Novi Sad,1," Opština Novi Sad , Telep ,  ",127000,3.0,halooglasi,2153,"Telep, 59 m2, Trosoban sa Pdv"
40,Novi Sad,1," Petrovaradin , Petrovaradin ,  ",90650,2.0,halooglasi,2266,"Petrovaradin, 40 m2, Dvosoban, Nov"
45,Novi Sad,1," Opština Novi Sad , Adice ,  ",88600,2.0,halooglasi,1969,"Adice, 45m2, Dvosoban, Nov, Useljiv ! Sa Parking M"
108,Novi Sad,1," Opština Novi Sad , Veternička rampa ,  ",178000,6,halooglasi,1648,"VeterniČka Rampa, 108m2, Petosoban sa Pdv"
98,Novi Sad,1," Opština Novi Sad , Veternička rampa ,  ",160700,4.0,halooglasi,1640,"VeterniČka Rampa, 98m2, Četvorosoban sa Pdv"
44,Novi Sad,1," Opština Novi Sad , Lipov gaj ,  ",81570,2.0,halooglasi,1854,"Kod Lipov Gaja, 44m2, Dvosoban, Novogradnja !"
40,Novi Sad,0," Opština Novi Sad , Sajam ,  ",105600,2.0,halooglasi,2640,"SajmiŠte, 40m2, dvosoban!"
81,Novi Sad,0," Opština Novi Sad , Klisa ,  ",126000,4.0,halooglasi,1556,"Klisa, 80m2, Četvorosoban sa pdv!"
83,Novi Sad,0," Opština Novi Sad , Klisa ,  ",131650,4.0,halooglasi,1586,"Klisa, 83m2, Četvorosoban sa pdv!"
29,Novi Sad,0," Opština Novi Sad , Telep ,  ",73900,1.0,halooglasi,2548,"Telep, 29m2, garsonjera!"
39,Novi Sad,0," Opština Novi Sad , Telep ,  ",97000,1.5,halooglasi,2487,"Telep, 39m2, jednoiposoban!"
50,Novi Sad,0," Opština Novi Sad , Telep ,  ",122950,2.5,halooglasi,2459,"Telep, 50 m2, Dvoiposoban!"
46,Novi Sad,0," Opština Novi Sad , Podbara ,  ",94800,2.0,halooglasi,2061,"Podbara, 46 m2, dvosoban!"
44,Novi Sad,1," Opština Novi Sad , Novo Naselje ,  ",92700,1.5,halooglasi,2107,"Novo Naselje, 44m2, Jednoiposoban!"
68,Novi Sad,1," Opština Novi Sad , Adice ,  ",118500,3.5,halooglasi,1743,"Adice, 68m2, troiposoban!"
52,Novi Sad,1," Opština Novi Sad , Grbavica ,  ",129700,2.5,halooglasi,2494,"Grbavica, 52m2, dvoiposoban! Renoviran"
71,Novi Sad,1," Opština Novi Sad , Adice ,  ",136990,4.0,halooglasi,1929,"Kod Lipov Gaja, Telepska Dolina Grande, 71m2, četv"
60,Novi Sad,1," Opština Novi Sad , Adice ,  ",95800,3.0,halooglasi,1597,"Adice, 60m2, trosoban, nov!"
62,Novi Sad,1," Opština Novi Sad , Adice ,  ",99000,3.0,halooglasi,1597,"Adice, 62m2, trosoban, nov!"
26,Novi Sad,2," Opština Novi Sad , Telep ,  ",67670,0.5,halooglasi,2603,"Telep, 26m2, garsonjera sa Pdv"
25,Novi Sad,1," Opština Novi Sad , Telep ,  ",61800,0.5,halooglasi,2472,"Telep, 25m2, garsonjera sa Pdv"
45,Novi Sad,1," Opština Novi Sad , Telep ,  ",100500,2.0,halooglasi,2233,"Telep, 44m2, Dvosoban sa Pdv"
51,Novi Sad,0," Opština Novi Sad , Bulevar Evrope ,  ",114700,2.5,halooglasi,2249,"Bulevar Evrope, 51 m2, Dvoiposoban sa pdv"
44,Novi Sad,0," Opština Novi Sad , Bulevar Evrope ,  ",108150,1.5,halooglasi,2458,"Bulevar Evrope, 44 m2, 103650€"
41,Novi Sad,0," Opština Novi Sad , Bulevar Evrope ,  ",97200,2.0,halooglasi,2371,"Bulevar Evrope, 41 m2, 98700€"
88,Novi Sad,0," Opština Novi Sad , Novo Naselje ,  ",350720,4.0,halooglasi,3985,"Novo Naselje, 88 m2,350720"
45,Novi Sad,0," Opština Novi Sad , Telep ,  ",104300,2.0,halooglasi,2318,"Telep, 45 m2, 104300€"
65,Novi Sad,0," Opština Novi Sad , Centar ,  ",175100,2.5,halooglasi,2694,"Centar, 65 m2, Dvoiposoban !"
45,Novi Sad,0," Petrovaradin , Petrovaradin ,  ",101970,2.5,halooglasi,2266,"Petrovaradin, 45 m2, Dvoiposoban sa Parking Mestom"
61,Novi Sad,0," Opština Novi Sad , Telep ,  ",119400,3.5,halooglasi,1957,"Telep, 61m2, Troiposoban sa pdv"
66,Novi Sad,p," Opština Novi Sad , Podbara ,  ",156400,3.0,halooglasi,2370,"Podbara, 66 m2, Trosoban sa Pdv"
56,Novi Sad,p," Opština Novi Sad , Kej ,  ",123600,2.5,halooglasi,2207,"Kej, 56m2, dvoiposoban, Duplex!"
51,Novi Sad,5," Opština Novi Sad , Bulevar Oslobođenja ,  ",123600,2.0,halooglasi,2424,"FutoŠka Pijaca, 51m2, dvosoban! Duplex"
71,Novi Sad,6," Opština Novi Sad , Liman 4 ,  ",182850,3.0,halooglasi,2575,"Liman Iv, 71 m2, Trosoban,"
80,Novi Sad,6," Opština Novi Sad , Bulevar Oslobođenja ,  ",190550,4.0,halooglasi,2382,"Bulevar, 80 m2, 190550€"
97,Novi Sad,6," Opština Novi Sad , Liman 4 ,  ",259800,4.0,halooglasi,2678,"Liman Iv, 97 m2, Četvorosoban !"
69,Novi Sad,6," Opština Novi Sad , Bulevar Oslobođenja ,  ",151400,2.5,halooglasi,2194,"Bulevar, 69m2, Dvoiposoban, Renoviran"
37,Novi Sad,p," Opština Novi Sad , Bulevar Evrope ,  ",85500,1.5,halooglasi,2311,"Bulevar Evrope, 37 m2, 85500€"
50,Novi Sad,4," Opština Novi Sad , Grbavica ,  ",123600,1.5,halooglasi,2472,"Grbavica, 50m2, jednoiposoban!"
48,Novi Sad,p," Opština Novi Sad , Novo Naselje ,  ",97850,1.5,halooglasi,2039,"Novo Naselje, 48 m2, Jednoiposoban"
89,Novi Sad,p," Opština Novi Sad , Novo Naselje ,  ",207500,4.0,halooglasi,2331,"Novo Naselje, 89m2, troiposoban !"
27,Novi Sad,5," Opština Novi Sad , Nova Detelinara ,  ",84500,1.5,halooglasi,3130,"Nova Detelinara, 27 m2, 84500€"
208,Novi Sad,p," Opština Novi Sad , Liman 4 ,  ",370800,6,halooglasi,1783,"Liman Iv, 208 m2, Petosoban"
114,Novi Sad,5," Opština Novi Sad , Nova Detelinara ,  ",199600,6,halooglasi,1751,"Nova Detelinara, 114 m2, petosoban!"
51,Novi Sad,5," Opština Novi Sad , Železnička stanica ,  ",81600,2.0,halooglasi,1600,"Z. Stanica, 51 m2, 81600€"
105,Novi Sad,5," Opština Novi Sad , Grbavica ,  ",282200,4.0,halooglasi,2688,"Grbavica, 105 m2, Četvorosoban, Nov"
42,Novi Sad,5," Opština Novi Sad , Grbavica ,  ",97850,2.0,halooglasi,2330,"Grbavica, 42m2, dvosoban!"
27,Novi Sad,p," Opština Novi Sad , Telep ,  ",61800,1.0,halooglasi,2289,"Telep, 27m2, garsonjera!"
49,Novi Sad,3," Opština Novi Sad , Socijalno ,  ",149350,2.5,halooglasi,3048,"Socijalno, 49 m2, Dvoiposoban!"
74,Novi Sad,3," Opština Novi Sad , Centar ,  ",195700,3.0,halooglasi,2645,"Centar, 74m2, Trosoban!Salonski"
60,Novi Sad,4," Opština Novi Sad , Socijalno ,  ",309000,3.0,halooglasi,5150,"Socijalno, 60 m2, 309000€"
63,Novi Sad,4," Opština Novi Sad , Grbavica ,  ",159650,2.5,halooglasi,2534,"Grbavica, 63 m2, Dvoiposoban!"
34,Novi Sad,4," Opština Novi Sad , Grbavica ,  ",94800,1.0,halooglasi,2788,"Grbavica, 34 m2, Jednosoban !"
92,Novi Sad,4," Opština Novi Sad , Telep ,  ",219050,4.0,halooglasi,2381,"Telep, 95 m2, 219050€ sa Pdv"
74,Novi Sad,p," Opština Novi Sad , Liman 3 ,  ",139050,3.0,halooglasi,1879,"Liman 3, 74m2, trosoban!"
38,Novi Sad,p," Opština Novi Sad , Novo Naselje ,  ",87550,1.5,halooglasi,2304,"Novo Naselje, 38m2, Jednoiposoban!"
97,Novi Sad,p," Opština Novi Sad , Sajam ,  ",269800,4.0,halooglasi,2781,"Sajmiste, 97 m2, Četvorosoban sa pdv"
41,Novi Sad,3," Opština Novi Sad , Telep ,  ",101350,2.0,halooglasi,2472,"Telep, 41 m2, 101350€"
136,Novi Sad,p," Petrovaradin , Petrovaradin ,  ",140000,4.0,halooglasi,1029,"Petrovaradin, 136m2, četvrosoban!"
51,Novi Sad,3," Opština Novi Sad , Sajam ,  ",120550,2.0,halooglasi,2364,"SajmiŠte, 51m2, dvosoban!"
52,Novi Sad,3," Opština Novi Sad , Salajka ,  ",111250,2.5,halooglasi,2139,"Salajka, 52m2, dvoiposoban!"
57,Novi Sad,3," Opština Novi Sad , Novo Naselje ,  ",108150,2.0,halooglasi,1897,"Novo Naselje, 57m2, Dvosoban može Dvoiposoban"
43,Novi Sad,3," Opština Novi Sad , Sajam ,  ",119500,1.5,halooglasi,2779,"SajmiŠte, 43m2, jednoiposoban!"
40,Novi Sad,p," Opština Novi Sad , Centar ,  ",139150,2.0,halooglasi,3479,"Centar, 40m2, dvosoban!"
40,Novi Sad,3," Opština Novi Sad , Liman 4 ,  ",104250,2.0,halooglasi,2606,"Liman Iv, 40m2m dvosoban!"
58,Novi Sad,3," Opština Novi Sad , Detelinara ,  ",97850,2.5,halooglasi,1687,"Detelinara, 58 m2, Trosoban"
33,Novi Sad,3," Opština Novi Sad , Novo Naselje ,  ",87550,1.5,halooglasi,2653,"Novo Naselje, 33m2, Jednoiposoban!"
37,Novi Sad,3," Opština Novi Sad , Novo Naselje ,  ",77250,1.5,halooglasi,2088,"Novo Naselje, 37m2, Jednoiposoban!"
53,Novi Sad,3," Opština Novi Sad , Grbavica ,  ",139150,2.0,halooglasi,2625,"Grbavica, 53m2+terasa 5m2, Dvosoban"
96,Novi Sad,3," Opština Novi Sad , Novo Naselje ,  ",190000,4.0,halooglasi,1979,"Novo Naselje, 96 m2, Četvorosoban !"
99,Novi Sad,p," Opština Novi Sad , Centar ,  ",229000,4.0,halooglasi,2313,"Centar, 99 m2, Četvorosoban !"
47,Novi Sad,3," Opština Novi Sad , Bulevar Oslobođenja ,  ",87200,2.0,halooglasi,1855,"Bulevar, 47 m2, Dvosoban, UknjiŽen"
61,Novi Sad,3," Opština Novi Sad , Bulevar Evrope ,  ",138500,2.5,halooglasi,2270,"Bulevar Evrope, 61 m2, 138500€"
68,Novi Sad,3," Opština Novi Sad , Bulevar Evrope ,  ",145830,3.0,halooglasi,2145,"Bulevar Evrope, 68 m2, 145830€-duplex"
37,Novi Sad,3," Opština Novi Sad , Telep ,  ",92250,1.5,halooglasi,2493,"Telep, 37 m2, 92250€"
63,Novi Sad,p," Opština Novi Sad , Grbavica ,  ",118450,2.0,halooglasi,1880,"Grbavica, 63 m2, 121050€"
74,Novi Sad,3," Opština Novi Sad , Liman 4 ,  ",247200,3.0,halooglasi,3341,"Liman Iv, 74 m2, Trosoban, Komplet Namešten"
68,Novi Sad,3," Opština Novi Sad , Nova Detelinara ,  ",154500,3.0,halooglasi,2272,"Nova Detelinara, 68 m2, 154500€"
30,Novi Sad,p," Opština Novi Sad , Centar ,  ",89650,1.0,halooglasi,2988,"Centar, 30 m2, Jednosoban, Renoviran"
96,Novi Sad,p," Opština Novi Sad , Kej ,  ",236900,4.0,halooglasi,2468,"Kod KvantaŠke Pijace, 96 m2, Četvorosoban-Duplex"
48,Novi Sad,3," Opština Novi Sad , Podbara ,  ",117500,2.5,halooglasi,2448,"Podbara, 48 m2, Dvoposoban !"
29,Novi Sad,p," Opština Novi Sad , Adice ,  ",56650,1.0,halooglasi,1953,"Adice, 29 m2, Jednosoban"
70,Novi Sad,3," Opština Novi Sad , Grbavica ,  ",152440,3.0,halooglasi,2178,"Grbavica, 70 m2, Trosoban"
85,Novi Sad,3," Opština Novi Sad , Socijalno ,  ",262650,4.0,halooglasi,3090,"Socijalno, 85 m2, 262650€"
80,Novi Sad,2," Opština Novi Sad , Centar ,  ",198800,3.0,halooglasi,2485,"Centar, 80m2, trosoban Salonski"
118,Novi Sad,2," Opština Novi Sad , Centar ,  ",321400,4.0,halooglasi,2724,"Centar, 118m2, Četvorosoban!"
41,Novi Sad,2," Opština Novi Sad , Sajam ,  ",101350,1.5,halooglasi,2472,"SajmiŠte, 41m2,  Dvosoban, Nov, Useljiv"
71,Novi Sad,2," Opština Novi Sad , Salajka ,  ",169950,3.0,halooglasi,2394,"Salajka, 71m2, Trosoban sa Parking mestom"
85,Novi Sad,p," Opština Novi Sad , Klisa ,  ",122600,4.0,halooglasi,1442,"Klisa, 85m2, Četvorosoban, Duplex bez kosina"
108,Novi Sad,p," Opština Novi Sad , Klisa ,  ",120500,4.0,halooglasi,1116,"Klisa, 108m2 sa terasom, Četvorosoban sa pdv!"
49,Novi Sad,2," Opština Novi Sad , Detelinara ,  ",92700,2.0,halooglasi,1892,"Detelinara, 49 m2, Dvosoban, Useljiv"
43,Novi Sad,p," Opština Novi Sad , Adice ,  ",80400,1.5,halooglasi,1870,"Adice, 43m2, Jednoiposoban, NameŠten"
113,Novi Sad,2," Opština Novi Sad , Socijalno ,  ",275260,6,halooglasi,2436,"Socijalno, 113 m2, petosoban!"
59,Novi Sad,3," Opština Novi Sad , Centar ,  ",223500,2.5,halooglasi,3788,"Centar, 59 m2, 223500€"
30,Novi Sad,3," Opština Novi Sad , Socijalno ,  ",78800,1.0,halooglasi,2627,"Socijalno, 30 m2, Garsonjera, Nameštena"
61,Novi Sad,p," Opština Novi Sad , Adice ,  ",97300,3.0,halooglasi,1595,"Adice, 61 m2, 97300 sa Pdv"
25,Novi Sad,p," Opština Novi Sad , Centar ,  ",84990,0.5,halooglasi,3400,"Centar, 25 m2, Garsonjera !"
48,Novi Sad,2," Opština Novi Sad , Satelit ,  ",123600,2.5,halooglasi,2575,"Satelit, 48 m2, Dvoiposoban, Renoviran"
142,Novi Sad,p," Opština Novi Sad , Novo Naselje ,  ",464020,4.0,halooglasi,3268,"Novo Naselje, 142 m2"
122,Novi Sad,2," Petrovaradin , Petrovaradin ,  ",203000,4.0,halooglasi,1664,"Petrovaradin, 122 m2, Četvorosoban, Novo"
65,Novi Sad,2," Opština Novi Sad , Sajam ,  ",185400,3.0,halooglasi,2852,"Sajmiste, 65 m2, Trosoban !"
76,Novi Sad,p," Opština Novi Sad , Lipov gaj ,  ",156500,3.0,halooglasi,2059,"Lipov Gaj, 76 m2, trosoban!"
58,Novi Sad,2," Opština Novi Sad , Novo Naselje ,  ",144200,2.0,halooglasi,2486,"Novo Naselje, 58 m2, 144200€"
80,Novi Sad,2," Petrovaradin , Petrovaradin ,  ",164800,3.5,halooglasi,2060,"Petrovaradin, 80 m2, Troiposoban, NOV,useljiv"
72,Novi Sad,1," Opština Novi Sad , Telep ,  ",139050,3.0,halooglasi,1931,"Telep, 72 m2, Trosoban, Novogradnja"
56,Novi Sad,2," Opština Novi Sad , Bulevar patrijarha Pavla ,  ",179000,2.5,halooglasi,3196,"Somborski Bulevar, 56 m2, Dvoiposoban, Namešten"
77,Novi Sad,1," Opština Novi Sad , Veternička rampa ,  ",154500,4.0,halooglasi,2006,"VeterniČka Rampa, 77 m2, četvorosoban!"
45,Novi Sad,1," Opština Novi Sad , Telep ,  ",111700,2.0,halooglasi,2482,"Telep, 45 m2, Dvosoban!"
57,Novi Sad,1," Opština Novi Sad , Telep ,  ",140200,2.5,halooglasi,2460,"Telep, 57 m2, Dvoiposoban!"
65,Novi Sad,1," Opština Novi Sad , Telep ,  ",155800,3.0,halooglasi,2397,"Telep, 65 m2, Trosoban!"
47,Novi Sad,1," Opština Novi Sad , Telep ,  ",114950,2.0,halooglasi,2446,"Telep, 47 m2, Dvosoban!"
58,Novi Sad,1," Opština Novi Sad , Detelinara ,  ",128750,2.5,halooglasi,2220,"Detelinara, 58 m2, dvoiposoban!"
63,Novi Sad,1," Opština Novi Sad , Sajam ,  ",123600,2.0,halooglasi,1962,"Sajmiste, 63 m2, dvosoban"
71,Novi Sad,2," Opština Novi Sad , Novo Naselje ,  ",158620,3.0,halooglasi,2234,"Novo Naselje, 71 m2, 160700€"
151,Novi Sad,p," Opština Novi Sad , Centar ,  ",216300,4.0,halooglasi,1432,"Centar, 151 m2, Četvorosoban, Duplex !"
42,Novi Sad,2," Opština Novi Sad , Telep ,  ",118150,2.0,halooglasi,2813,"Telep, 42 m2, 118150€"
58,Novi Sad,2," Opština Novi Sad , Bulevar Evrope ,  ",139150,3.0,halooglasi,2399,"Bulevar Evrope, 58 m2, Trosoban sa Parkingom"
24,Novi Sad,2," Opština Novi Sad , Podbara ,  ",77250,0.5,halooglasi,3219,"Podbara, 24 m2, Garsonjera, NameŠtena"
68,Novi Sad,1," Opština Novi Sad , Adice ,  ",133900,3.5,halooglasi,1969,"Adice, 68 m2, Troiposoban, Novogradnja"
68,Novi Sad,1," Opština Novi Sad , Klisa ,  ",119000,4.0,halooglasi,1750,"Klisa, 68 m2, 119000€"
60,Novi Sad,1," Opština Novi Sad , Telep ,  ",148300,3.0,halooglasi,2472,"Telep, 60 m2, 148300€ Sa Pdv"
45,Novi Sad,1," Opština Novi Sad , Telep ,  ",113550,2.0,halooglasi,2523,"Telep, 45 m2, Dvosoban sa pdv"
59,Novi Sad,1," Opština Novi Sad , Telep ,  ",145850,2.5,halooglasi,2472,"Telep, 59 m2, 145850€"
56,Novi Sad,p," Opština Novi Sad , Telep ,  ",137000,3.0,halooglasi,2446,"Telep, 56 m2, Trosoban sa pdv"
56,Novi Sad,1," Opština Novi Sad , Bulevar Evrope ,  ",129780,2.0,halooglasi,2318,"Bulevar Evrope, 56m2, Dvosoban-Dvoiposoban"
69,Novi Sad,1," Petrovaradin , Petrovaradin ,  ",141100,3.0,halooglasi,2045,"Petrovaradin, 69m2, Trosoban, Useljiv"
71,Novi Sad,1," Opština Novi Sad , Klisa ,  ",113350,4.0,halooglasi,1596,"Klisa, 71m2, Četvorosoban sa Pdv!"
36,Novi Sad,1," Opština Novi Sad , Detelinara ,  ",82400,1.0,halooglasi,2289,"Detelinara, 36 m2, Jednosoban!"
53,Novi Sad,1," Opština Novi Sad , Adice ,  ",95600,2.5,halooglasi,1804,"Adice, 53m2, dvoiposoban!"
38,Novi Sad,1," Opština Novi Sad , Telep ,  ",75500,1.5,halooglasi,1987,"Telep, 38m2, Jednoiposoban sa pdv"
73,Novi Sad,1," Opština Novi Sad , Spens ,  ",206000,3.0,halooglasi,2822,"Spens, 73m2, Trosoban kod Spensa"
125,Novi Sad,1," Opština Novi Sad , Lipov gaj ,  ",412000,6,halooglasi,3296,"Lipov Gaj, 125m2, Petosoban!"
61,Novi Sad,1," Opština Novi Sad , Adice ,  ",97300,3.0,halooglasi,1595,"Adice, 61 m2,97300€"
62,Novi Sad,1," Opština Novi Sad , Bulevar Evrope ,  ",147100,3.0,halooglasi,2373,"Bulevar Evrope, 62 m2, 146900€ Sa Pdv"
38,Novi Sad,1," Opština Novi Sad , Telep ,  ",94700,1.5,halooglasi,2492,"Telep, 38 m2, 94700€"
65,Novi Sad,1," Opština Novi Sad , Telep ,  ",161800,2.5,halooglasi,2489,"Telep, 65 m2, Dvoiuposoban !"
65,Novi Sad,1," Opština Novi Sad , Telep ,  ",162000,3.0,halooglasi,2492,"Telep, 65 m2, 162000€"
58,Novi Sad,1," Opština Novi Sad , Telep ,  ",144600,2.5,halooglasi,2493,"Telep, 58 m2, 144600€"
40,Novi Sad,1," Opština Novi Sad , Telep ,  ",99700,2.0,halooglasi,2492,"Telep, 40 m2, 99700€"
43,Novi Sad,1," Opština Novi Sad , Telep ,  ",109700,2.0,halooglasi,2551,"Telep, 43 m2, 109700€"
44,Novi Sad,1," Opština Novi Sad , Telep ,  ",110900,2.0,halooglasi,2520,"Telep, 44 m2, 110900€"
45,Novi Sad,1," Opština Novi Sad , Telep ,  ",111500,2.0,halooglasi,2478,"Telep, 45 m2, 111500€"
150,Novi Sad,1," Opština Novi Sad , Novo Naselje ,  ",478950,4.0,halooglasi,3193,"Novo Naselje, 150 m2, 424900€"
116,Novi Sad,1," Petrovaradin , Petrovaradin ,  ",218400,4.0,halooglasi,1883,"Petrovaradin, 116 m2, 218400€"
51,Novi Sad,1," Petrovaradin , Sremska Kamenica ,  ",66950,2.0,halooglasi,1313,"Sremska Kamenica, 51 m2, 66950€"
32,Novi Sad,1," Opština Novi Sad , Telep ,  ",79100,1.0,halooglasi,2472,"Telep, 32 m2, 78800€"
53,Novi Sad,1," Opština Novi Sad , Socijalno ,  ",140100,2.0,halooglasi,2643,"Socijalno, 53 m2, Dvosoban!"
74,Novi Sad,1," Opština Novi Sad , Nova Detelinara ,  ",195700,3.0,halooglasi,2645,"Nova Detelinara, 74 m2, Trosoban !"
68,Novi Sad,0," Opština Novi Sad , Centar ,  ",129780,3.0,halooglasi,1909,"Kod Riblje Pijace I Keja, 68 m2, Trosoban"
